GRANDE_REG,COD_UF,SIGLA_UF,COD,NOME,TIPO,COD_CAT_ASSOC,CAT_ASSOC,COD_MUN,NOME_MUN,LEG,DATA
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4310801,IVOTI,Constituição Estadual,03/10/89
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4312401,MONTENEGRO,Lei Complementar 11307,14/01/99
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4313060,NOVA HARTZ,Constituição Estadual,03/10/89
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4313375,NOVA SANTA RITA,Lei Complementar 11198,23/07/98
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4313409,NOVO HAMBURGO,Lei Complementar 014 (Federal),08/06/73
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4314050,PAROBÉ,Constituição Estadual,03/10/89
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4314803,PORTÃO,Constituição Estadual,03/10/89
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4314902,PORTO ALEGRE,Lei Complementar 014 (Federal),08/06/73
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4316006,ROLANTE,Lei Complementar 13496,03/08/10
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4317608,SANTO ANTÔNIO DA PATRULHA,Lei Complementar 11530,21/09/00
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4318408,SÃO JERÔNIMO,Lei Complementar 11340,21/06/99
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4318705,SÃO LEOPOLDO,Lei Complementar 014 (Federal),08/06/73
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4319505,SÃO SEBASTIÃO DO CAÍ,Lei Complementar 14047,10/07/12
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4319901,SAPIRANGA,Lei Complementar 014 (Federal),08/06/73
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4320008,SAPUCAIA DO SUL,Lei Complementar 014 (Federal),08/06/73
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4321204,TAQUARA,Lei Complementar 11318,26/03/99
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4322004,TRIUNFO,Constituição Estadual,03/10/89
Sul,43,RS,4301,Região Metropolitana de Porto Alegre,RM,430101,NÃO TEM,4323002,VIAMÃO,Lei Complementar 014 (Federal),08/06/73
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4201406,ARARANGUÁ,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4201950,BALNEÁRIO ARROIO DO SILVA,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4202073,BALNEÁRIO GAIVOTA,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4220000,BALNEÁRIO RINCÃO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4205191,ERMO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4208708,JACINTO MACHADO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4209607,LAURO MÜLLER,Lei Complementar 221,09/01/02
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4210407,MARACAJÁ,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4210803,MELEIRO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4211256,MORRO GRANDE,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4212254,PASSO DE TORRES,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4213807,PRAIA GRANDE,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4215653,SANTA ROSA DO SUL,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4216404,SÃO JOÃO DO SUL,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4217709,SOMBRIO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4218103,TIMBÉ DO SUL,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4218350,TREVISO,Lei Complementar 221,09/01/02
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4218806,TURVO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420602,Área de Expansão Metropolitana,4219002,URUSSANGA,Lei Complementar 221,09/01/02
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420601,Núcleo Metropolitano,4204251,COCAL DO SUL,Lei Complementar 221,09/01/02
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420601,Núcleo Metropolitano,4204608,CRICIÚMA,Lei Complementar 221,09/01/02
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420601,Núcleo Metropolitano,4205456,FORQUILHINHA,Lei Complementar 221,09/01/02
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420601,Núcleo Metropolitano,4207007,IÇARA,Lei Complementar 221,09/01/02
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420601,Núcleo Metropolitano,4211207,MORRO DA FUMAÇA,Lei Complementar 221,09/01/02
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420601,Núcleo Metropolitano,4211603,NOVA VENEZA,Lei Complementar 221,09/01/02
Sul,42,SC,4206,Região Metropolitana Carbonífera,RM,420601,Núcleo Metropolitano,4217600,SIDERÓPOLIS,Lei Complementar 221,09/01/02
Sul,42,SC,4205,Região Metropolitana da Foz do Rio Itajaí,RM,420502,Área de Expansão Metropolitana,4212809,BALNEÁRIO PIÇARRAS,Lei Complementar 221,09/01/02
Sul,42,SC,4205,Região Metropolitana da Foz do Rio Itajaí,RM,420502,Área de Expansão Metropolitana,4202453,BOMBINHAS,Lei Complementar 221,09/01/02
Sul,42,SC,4205,Região Metropolitana da Foz do Rio Itajaí,RM,420502,Área de Expansão Metropolitana,4208302,ITAPEMA,Lei Complementar 221,09/01/02
Sul,42,SC,4205,Região Metropolitana da Foz do Rio Itajaí,RM,420502,Área de Expansão Metropolitana,4213500,PORTO BELO,Lei Complementar 221,09/01/02
Sul,42,SC,4205,Região Metropolitana da Foz do Rio Itajaí,RM,420501,Núcleo Metropolitano,4202008,BALNEÁRIO CAMBORIÚ,Lei Complementar 221,09/01/02
Sul,42,SC,4205,Região Metropolitana da Foz do Rio Itajaí,RM,420501,Núcleo Metropolitano,4203204,CAMBORIÚ,Lei Complementar 221,09/01/02
Sul,42,SC,4205,Região Metropolitana da Foz do Rio Itajaí,RM,420501,Núcleo Metropolitano,4208203,ITAJAÍ,Lei Complementar 221,09/01/02
Sul,42,SC,4205,Região Metropolitana da Foz do Rio Itajaí,RM,420501,Núcleo Metropolitano,4211306,NAVEGANTES,Lei Complementar 221,09/01/02
Sul,42,SC,4205,Região Metropolitana da Foz do Rio Itajaí,RM,420501,Núcleo Metropolitano,4212502,PENHA,Lei Complementar 221,09/01/02
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4204103,CAXAMBU DO SUL,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4204756,CUNHATAÍ,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4205308,FAXINAL DOS GUEDES,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4208005,ITÁ,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4209458,LAJEADO GRANDE,Lei Complementar 580,05/10/12
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4210555,MAREMA,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4212106,PALMITOS,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4212270,PASSOS MAIA,Lei Complementar 580,05/10/12
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4213401,PONTE SERRADA,Lei Complementar 580,05/10/12
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4214201,QUILOMBO,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4217550,SERRA ALTA,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4217758,SUL BRASIL,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4218855,UNIÃO DO OESTE,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4219101,VARGEÃO,Lei Complementar 580,05/10/12
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420902,Área de Expansão Metropolitana,4219606,XAVANTINA,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4200507,ÁGUAS DE CHAPECÓ,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4200556,ÁGUAS FRIAS,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4201653,ARVOREDO,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4204202,CHAPECÓ,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4204350,CORDILHEIRA ALTA,Lei Complementar 571,24/05/12
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4204400,CORONEL FREITAS,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4206652,GUATAMBÚ,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4211405,NOVA ERECHIM,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4211454,NOVA ITABERABA,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4211876,PAIAL,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4212908,PINHALZINHO,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4213153,PLANALTO ALEGRE,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4216008,SÃO CARLOS,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4217303,SAUDADES,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4217501,SEARA,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4219507,XANXERÊ,Lei Complementar 523,20/12/10
Sul,42,SC,4209,Região Metropolitana de Chapecó,RM,420901,Núcleo Metropolitano,4219705,XAXIM,Lei Complementar 523,20/12/10
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4200705,ALFREDO WAGNER,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4200903,ANGELINA,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4201109,ANITÁPOLIS,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4203709,CANELINHA,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4205704,GAROPABA,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4209805,LEOBERTO LEAL,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4210209,MAJOR GERCINO,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4211504,NOVA TRENTO,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4212304,PAULO LOPES,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4214300,RANCHO QUEIMADO,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4215901,SÃO BONIFÁCIO,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4216305,SÃO JOÃO BATISTA,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420102,Área de Expansão Metropolitana,4218004,TIJUCAS,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420101,Núcleo Metropolitano,4200606,ÁGUAS MORNAS,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420101,Núcleo Metropolitano,4201208,ANTÔNIO CARLOS,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420101,Núcleo Metropolitano,4202305,BIGUAÇU,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420101,Núcleo Metropolitano,4205407,FLORIANÓPOLIS,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420101,Núcleo Metropolitano,4206009,GOVERNADOR CELSO RAMOS,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420101,Núcleo Metropolitano,4211900,PALHOÇA,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420101,Núcleo Metropolitano,4215703,SANTO AMARO DA IMPERATRIZ,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420101,Núcleo Metropolitano,4216602,SÃO JOSÉ,Lei Complementar 636,09/09/14
Sul,42,SC,4201,Região Metropolitana de Florianópolis,RM,420101,Núcleo Metropolitano,4217253,SÃO PEDRO DE ALCÂNTARA,Lei Complementar 636,09/09/14
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4201000,ANITA GARIBALDI,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4202438,BOCAINA DO SUL,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4202503,BOM JARDIM DA SERRA,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4202602,BOM RETIRO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4203402,CAMPO BELO DO SUL,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4203253,CAPÃO ALTO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4204178,CERRO NEGRO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4204806,CURITIBANOS,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4205555,FREI ROGÉRIO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4211751,OTACÍLIO COSTA,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4211892,PAINEL,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4212056,PALMEIRA,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4213302,PONTE ALTA,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4213351,PONTE ALTA DO NORTE,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4215059,RIO RUFINO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4215505,SANTA CECÍLIA,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4216057,SÃO CRISTÓVÃO DO SUL,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4216503,SÃO JOAQUIM,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4216800,SÃO JOSÉ DO CERRITO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4218905,URUBICI,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420402,Área de Expansão Metropolitana,4218954,URUPEMA,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420401,Núcleo Metropolitano,4204558,CORREIA PINTO,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4204,Região Metropolitana de Lages,RM,420401,Núcleo Metropolitano,4209300,LAGES,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4201505,ARMAZÉM,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4202800,BRAÇO DO NORTE,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4206108,GRÃO PARÁ,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4207205,IMARUÍ,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4207304,IMBITUBA,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4208807,JAGUARUNA,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4209409,LAGUNA,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4211702,ORLEANS,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4212403,PEDRAS GRANDES,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4212650,PESCARIA BRAVA,Lei Complementar Promulgada 495,26/01/10
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4214904,RIO FORTUNA,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4215455,SANGÃO,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4215604,SANTA ROSA DE LIMA,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4217006,SÃO LUDGERO,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4217105,SÃO MARTINHO,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420702,Área de Expansão Metropolitana,4218400,TREZE DE MAIO,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420701,Núcleo Metropolitano,4203956,CAPIVARI DE BAIXO,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420701,Núcleo Metropolitano,4206207,GRAVATAL,Lei Complementar 221,09/01/02
Sul,42,SC,4207,Região Metropolitana de Tubarão,RM,420701,Núcleo Metropolitano,4218707,TUBARÃO,Lei Complementar 221,09/01/02
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4200200,AGROLÂNDIA,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4200309,AGRONÔMICA,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4201802,ATALANTA,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4201901,AURORA,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4202859,BRAÇO DO TROMBUDO,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4204194,CHAPADÃO DO LAGEADO,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4205100,DONA EMMA,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4207403,IMBUIA,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4209151,JOSÉ BOITEUX,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4209508,LAURENTINO,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4209904,LONTRAS,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4210852,MIRIM DOCE,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4212700,PETROLÂNDIA,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4213708,POUSO REDONDO,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4214003,PRESIDENTE GETÚLIO,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4214102,PRESIDENTE NEREU,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4214508,RIO DO CAMPO,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4214607,RIO DO OESTE,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4215307,SALETE,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4215679,SANTA TEREZINHA,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4218608,TROMBUDO CENTRAL,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4219200,VIDAL RAMOS,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4219358,VITOR MEIRELES,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420802,Área de Expansão Metropolitana,4219408,WITMARSUM,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420801,Núcleo Metropolitano,4206900,IBIRAMA,Lei Complementar 523,20/12/10
Sul,42,SC,4208,Região Metropolitana do Alto Vale do Itajaí,RM,420801,Núcleo Metropolitano,4208500,ITUPORANGA,Lei Complementar 523,20/12/10
